1.6665771e-1 -8.333339e-1 7.4845276e1 7.4845276e1
3.3332372e-1 -8.333339e-1 8.9640883e1 8.9640883e1
4.9998972e-1 -8.333339e-1 1.1760901e2 1.1760901e2
6.6665572e-1 -8.333339e-1 1.6337909e2 1.6337909e2
8.3332172e-1 -8.333339e-1 2.3343246e2 2.3343246e2
9.9998772e-1 -8.333339e-1 3.3610245e2 3.3610245e2
1.16665372e0 -8.333339e-1 4.8157364e2 4.8157364e2
1.3333197e0 -8.333339e-1 6.8188142e2 6.8188142e2
1.4999857e0 -8.333339e-1 9.509197e2 9.509197e2
1.6666516e0 -8.333339e-1 1.3044223e3 1.3044223e3
1.8333176e0 -8.333339e-1 1.7599838e3 1.7599838e3
1.9999835e0 -8.333339e-1 2.3370473e3 2.3370473e3

-2.0e0 -6.6666779e-1 2.1867786e3 2.1867786e3
-1.833334e0 -6.6666779e-1 1.6303299e3 1.6303299e3
-1.6666681e0 -6.6666779e-1 1.1935353e3 1.1935353e3
-1.5000021e0 -6.6666779e-1 8.5694733e2 8.5694733e2
-1.3333362e0 -6.6666779e-1 6.0297893e2 6.0297893e2
-1.1666702e0 -6.6666779e-1 4.1588617e2 4.1588617e2
-1.0000043e0 -6.6666779e-1 2.8178093e2 2.8178093e2
-8.333383e-1 -6.6666779e-1 1.8862602e2 1.8862602e2
-6.666723e-1 -6.6666779e-1 1.2623634e2 1.2623634e2
-5.000063e-1 -6.6666779e-1 8.6279147e1 8.6279147e1
-3.333403e-1 -6.6666779e-1 6.2272517e1 6.2272517e1
-1.666743e-1 -6.6666779e-1 4.9586945e1 4.9586945e1
-8.3e-6 -6.6666779e-1 4.544461e1 4.544461e1
1.6665771e-1 -6.6666779e-1 4.891951e1 4.891951e1
3.3332372e-1 -6.6666779e-1 6.0937468e1 6.0937468e1
4.9998972e-1 -6.6666779e-1 8.4276117e1 8.4276117e1
6.6665572e-1 -6.6666779e-1 1.2356494e2 1.2356494e2
8.3332172e-1 -6.6666779e-1 1.8528519e2 1.8528519e2
9.9998772e-1 -6.6666779e-1 2.7776978e2 2.7776978e2
1.16665372e0 -6.6666779e-1 4.1120392e2 4.1120392e2
1.3333197e0 -6.6666779e-1 5.9762315e2 5.9762315e2
1.4999857e0 -6.6666779e-1 8.5092061e2 8.5092061e2
1.6666516e0 -6.6666779e-1 1.1868304e3 1.1868304e3
1.8333176e0 -6.6666779e-1 1.6229477e3 1.6229477e3
1.9999835e0 -6.6666779e-1 2.178716e3 2.178716e3

-2.0e0 -5.0000168e-1 2.0340015e3 2.0340015e3
-1.833334e0 -5.0000168e-1 1.4988495e3 1.4988495e3
-1.6666681e0 -5.0000168e-1 1.0814992e3 1.0814992e3
-1.5000021e0 -5.0000168e-1 7.6250336e2 7.6250336e2
-1.3333362e0 -5.0000168e-1 5.2427547e2 5.2427547e2
-1.1666702e0 -5.0000168e-1 3.5107141e2 3.5107141e2
-1.0000043e0 -5.0000168e-1 2.2900322e2 2.2900322e2
-8.333383e-1 -5.0000168e-1 1.460334e2 1.460334e2
-6.666723e-1 -5.0000168e-1 9.1977074e1 9.1977074e1
-5.000063e-1 -5.0000168e-1 5.8501208e1 5.8501208e1
-3.333403e-1 -5.0000168e-1 3.9124248e1 3.9124248e1
-1.666743e-1 -5.0000168e-1 2.9216507e1 2.9216507e1
-8.3e-6 -5.0000168e-1 2.6000183e1 2.6000183e1
1.6665771e-1 -5.0000168e-1 2.8549255e1 2.8549255e1
3.3332372e-1 -5.0000168e-1 3.7789565e1 3.7789565e1
4.9998972e-1 -5.0000168e-1 5.6498727e1 5.6498727e1
6.6665572e-1 -5.0000168e-1 8.9306216e1 8.9306216e1
8.3332172e-1 -5.0000168e-1 1.4269348e2 1.4269348e2
9.9998772e-1 -5.0000168e-1 2.2499313e2 2.2499313e2
1.16665372e0 -5.0000168e-1 3.4639053e2 3.4639053e2
1.3333197e0 -5.0000168e-1 5.1892122e2 5.1892122e2
1.4999857e0 -5.0000168e-1 7.5647816e2 7.5647816e2
1.6666516e0 -5.0000168e-1 1.0747958e3 1.0747958e3
1.8333176e0 -5.0000168e-1 1.4914688e3 1.4914688e3
1.9999835e0 -5.0000168e-1 2.0259404e3 2.0259404e3

-2.0e0 -3.3333557e-1 1.8867801e3 1.8867801e3
-1.833334e0 -3.3333557e-1 1.3729233e3 1.3729233e3
-1.6666681e0 -3.3333557e-1 9.7501822e2 9.7501822e2
-1.5000021e0 -3.3333557e-1 6.736148e2 6.736148e2
-1.3333362e0 -3.3333557e-1 4.5112743e2 4.5112743e2
-1.1666702e0 -3.3333557e-1 2.9181223e2 2.9181223e2
-1.0000043e0 -3.3333557e-1 1.8178093e2 1.8178093e2
-8.333383e-1 -3.3333557e-1 1.089959e2 1.089959e2
-6.666723e-1 -3.3333557e-1 6.3273155e1 6.3273155e1
-5.000063e-1 -3.3333557e-1 3.6278781e1 3.6278781e1
-3.333403e-1 -3.3333557e-1 2.153149e1 2.153149e1
-1.666743e-1 -3.3333557e-1 1.4401596e1 1.4401596e1
-8.3e-6 -3.3333557e-1 1.2111282e1 1.2111282e1
1.6665771e-1 -3.3333557e-1 1.3734528e1 1.3734528e1
3.3332372e-1 -3.3333557e-1 2.0197173e1 2.0197173e1
4.9998972e-1 -3.3333557e-1 3.427685e1 3.427685e1
6.6665572e-1 -3.3333557e-1 6.060303e1 6.060303e1
8.3332172e-1 -3.3333557e-1 1.0565689e2 1.0565689e2
9.9998772e-1 -3.3333557e-1 1.7777191e2 1.7777191e2
1.16665372e0 -3.3333557e-1 2.8713257e2 2.8713257e2
1.3333197e0 -3.3333557e-1 4.457747e2 4.457747e2
1.4999857e0 -3.3333557e-1 6.6759114e2 6.6759114e2
1.6666516e0 -3.3333557e-1 9.6831642e2 9.6831642e2
1.8333176e0 -3.3333557e-1 1.3655457e3 1.3655457e3
1.9999835e0 -3.3333557e-1 1.8787221e3 1.8787221e3

-2.0e0 -1.6666946e-1 1.7451144e3 1.7451144e3
-1.833334e0 -1.6666946e-1 1.2525543e3 1.2525543e3
-1.6666681e0 -1.6666946e-1 8.7409262e2 8.7409262e2
-1.5000021e0 -1.6666946e-1 5.9028091e2 5.9028091e2
-1.3333362e0 -1.6666946e-1 3.8353496e2 3.8353496e2
-1.1666702e0 -1.6666946e-1 2.38108e2 2.38108e2
-1.0000043e0 -1.6666946e-1 1.4011375e2 1.4011375e2
-8.333383e-1 -1.6666946e-1 7.7514284e1 7.7514284e1
-6.666723e-1 -1.6666946e-1 4.0124748e1 4.0124748e1
-5.000063e-1 -1.6666946e-1 1.961188e1 1.961188e1
-3.333403e-1 -1.6666946e-1 9.4942581e0 9.4942581e0
-1.666743e-1 -1.6666946e-1 5.1422012e0 5.1422012e0
-8.3e-6 -1.6666946e-1 3.777887e0 3.777887e0
1.6665771e-1 -1.6666946e-1 4.4753172e0 4.4753172e0
3.3332372e-1 -1.6666946e-1 8.1603082e0 8.1603082e0
4.9998972e-1 -1.6666946e-1 1.7610498e1 1.7610498e1
6.6665572e-1 -1.6666946e-1 3.7455371e1 3.7455371e1
8.3332172e-1 -1.6666946e-1 7.4176157e1 7.4176157e1
9.9998772e-1 -1.6666946e-1 1.361058e2 1.361058e2
1.16665372e0 -1.6666946e-1 2.3343018e2 2.3343018e2
1.3333197e0 -1.6666946e-1 3.7818315e2 3.7818315e2
1.4999857e0 -1.6666946e-1 5.8425954e2 5.8425954e2
1.6666516e0 -1.6666946e-1 8.6739174e2 8.6739174e2
1.8333176e0 -1.6666946e-1 1.2451782e3 1.2451782e3
1.9999835e0 -1.6666946e-1 1.7370564e3 1.7370564e3

-2.0e0 -3.36e-6 1.609003e3 1.609003e3
-1.833334e0 -3.36e-6 1.137738e3 1.137738e3
-1.6666681e0 -3.36e-6 7.7872168e2 7.7872168e2
-1.5000021e0 -3.36e-6 5.1250336e2 5.1250336e2
-1.3333362e0 -3.36e-6 3.214973e2 3.214973e2
-1.1666702e0 -3.36e-6 1.8995981e2 1.8995981e2
-1.0000043e0 -3.36e-6 1.0400246e2 1.0400246e2
-8.333383e-1 -3.36e-6 5.1588075e1 5.1588075e1
-6.666723e-1 -3.36e-6 2.2531853e1 2.2531853e1
-5.000063e-1 -3.36e-6 8.500499e0 8.500499e0
-3.333403e-1 -3.36e-6 3.0125412e0 3.0125412e0
-1.666743e-1 -3.36e-6 1.438323e0 1.438323e0
-8.3e-6 -3.36e-6 1.0000153e0 1.0000153e0
1.6665771e-1 -3.36e-6 7.7162196e-1 7.7162196e-1
3.3332372e-1 -3.36e-6 1.6789575e0 1.6789575e0
4.9998972e-1 -3.36e-6 6.499667e0 6.499667e0
6.6665572e-1 -3.36e-6 1.9863208e1 1.9863208e1
8.3332172e-1 -3.36e-6 4.8250864e1 4.8250864e1
9.9998772e-1 -3.36e-6 9.9995789e1 9.9995789e1
1.16665372e0 -3.36e-6 1.8528275e2 1.8528275e2
1.3333197e0 -3.36e-6 3.1614778e2 3.1614778e2
1.4999857e0 -3.36e-6 5.0648274e2 5.0648274e2
1.6666516e0 -3.36e-6 7.7202354e2 7.7202354e2
1.8333176e0 -3.36e-6 1.130365e3 1.130365e3
1.9999835e0 -3.36e-6 1.600948e3 1.600948e3

-2.0e0 1.6666275e-1 1.4784473e3 1.4784473e3
-1.833334e0 1.6666275e-1 1.0284805e3 1.0284805e3
-1.6666681e0 1.6666275e-1 6.8890692e2 6.8890692e2
-1.5000021e0 1.6666275e-1 4.4028137e2 4.4028137e2
-1.3333362e0 1.6666275e-1 2.6501582e2 2.6501582e2
-1.1666702e0 1.6666275e-1 1.4736703e2 1.4736703e2
-1.0000043e0 1.6666275e-1 7.3446643e1 7.3446643e1
-8.333383e-1 1.6666275e-1 3.1217363e1 3.1217363e1
-6.666723e-1 1.6666275e-1 1.0494484e1 1.0494484e1
-5.000063e-1 1.6666275e-1 2.9446323e0 2.9446323e0
-3.333403e-1 1.6666275e-1 2.0863441e0 2.0863441e0
-1.666743e-1 1.6666275e-1 3.2899628e0 3.2899628e0
-8.3e-6 1.6666275e-1 3.7776627e0 3.7776627e0
1.6665771e-1 1.6666275e-1 2.623445e0 2.623445e0
3.3332372e-1 1.6666275e-1 7.5312668e-1 7.5312668e-1
4.9998972e-1 1.6666275e-1 9.4434967e-1 9.4434967e-1
6.6665572e-1 1.6666275e-1 7.8265787e0 7.8265787e0
8.3332172e-1 1.6666275e-1 2.7881082e1 2.7881082e1
9.9998772e-1 1.6666275e-1 6.9441025e1 6.9441025e1
1.16665372e0 1.6666275e-1 1.4269135e2 1.4269135e2
1.3333197e0 1.6666275e-1 2.5966783e2 2.5966783e2
1.4999857e0 1.6666275e-1 4.3426228e2 4.3426228e2
1.6666516e0 1.6666275e-1 6.8221077e2 6.8221077e2
1.8333176e0 1.6666275e-1 1.0211075e3 1.0211075e3
1.9999835e0 1.6666275e-1 1.4703954e3 1.4703954e3

-2.0e0 3.3332886e-1 1.3534488e3 1.3534488e3
-1.833334e0 3.3332886e-1 9.2477673e2 9.2477673e2
-1.6666681e0 3.3332886e-1 6.0464789e2 6.0464789e2
-1.5000021e0 3.3332886e-1 3.736148e2 3.736148e2
-1.3333362e0 3.3332886e-1 2.1408992e2 2.1408992e2
-1.1666702e0 3.3332886e-1 1.1032983e2 1.1032983e2
-1.0000043e0 3.3332886e-1 4.8446277e1 4.8446277e1
-8.333383e-1 3.3332886e-1 1.6402177e1 1.6402177e1
-6.666723e-1 3.3332886e-1 4.0126297e0 4.0126297e0
-5.000063e-1 3.3332886e-1 2.9442839e0 2.9442839e0
-3.333403e-1 3.3332886e-1 6.7156647e0 6.7156647e0
-1.666743e-1 3.3332886e-1 1.06971222e1 1.06971222e1
-8.3e-6 3.3332886e-1 1.2110825e1 1.2110825e1
1.6665771e-1 3.3332886e-1 1.00307875e1 1.00307875e1
3.3332372e-1 3.3332886e-1 5.3828134e0 5.3828134e0
4.9998972e-1 3.3332886e-1 9.4455063e-1 9.4455063e-1
6.6665572e-1 3.3332886e-1 1.345463e0 1.345463e0
8.3332172e-1 3.3332886e-1 1.3066827e1 1.3066827e1
9.9998772e-1 3.3332886e-1 4.4441788e1 4.4441788e1
1.16665372e0 3.3332886e-1 1.0565536e2 1.0565536e2
1.3333197e0 3.3332886e-1 2.087433e2 2.087433e2
1.4999857e0 3.3332886e-1 3.6759724e2 3.6759724e2
1.6666516e0 3.3332886e-1 5.9795357e2 5.9795357e2
1.8333176e0 3.3332886e-1 9.1740645e2 9.1740645e2
1.9999835e0 3.3332886e-1 1.3453984e3 1.3453984e3

-2.0e0 4.9999496e-1 1.234003e3 1.234003e3
-1.833334e0 4.9999496e-1 8.2662793e2 8.2662793e2
-1.6666681e0 4.9999496e-1 5.2594351e2 5.2594351e2
-1.5000021e0 4.9999496e-1 3.125032e2 3.125032e2
-1.3333362e0 4.9999496e-1 1.6871898e2 1.6871898e2
-1.1666702e0 4.9999496e-1 7.8847932e1 7.8847932e1
-1.0000043e0 4.9999496e-1 2.9001437e1 2.9001437e1
-8.333383e-1 4.9999496e-1 7.1425171e0 7.1425171e0
-6.666723e-1 4.9999496e-1 3.0862953e0 3.0862953e0
-5.000063e-1 4.9999496e-1 8.4994537e0 8.4994537e0
-3.333403e-1 4.9999496e-1 1.6900508e1 1.6900508e1
-1.666743e-1 4.9999496e-1 2.3659805e1 2.3659805e1
-8.3e-6 4.9999496e-1 2.5999512e1 2.5999512e1
1.6665771e-1 4.9999496e-1 2.2993652e1 2.2993652e1
3.3332372e-1 4.9999496e-1 1.5568022e1 1.5568022e1
4.9998972e-1 4.9999496e-1 6.5002698e0 6.5002698e0
6.6665572e-1 4.9999496e-1 4.1986572e-1 4.1986572e-1
8.3332172e-1 4.9999496e-1 3.808087e0 3.808087e0
9.9998772e-1 4.9999496e-1 2.4998062e1 2.4998062e1
1.16665372e0 4.9999496e-1 7.4174684e1 7.4174684e1
1.3333197e0 4.9999496e-1 1.6337389e2 1.6337389e2
1.4999857e0 4.9999496e-1 3.0648717e2 3.0648717e2
1.6666516e0 4.9999496e-1 5.1925117e2 5.1925117e2
1.8333176e0 4.9999496e-1 8.1925978e2 8.1925978e2
1.9999835e0 4.9999496e-1 1.2259557e3 1.2259557e3

-2.0e0 6.6666107e-1 1.1201144e3 1.1201144e3
-1.833334e0 6.6666107e-1 7.3403577e2 7.3403577e2
-1.6666681e0 6.6666107e-1 4.5279547e2 4.5279547e2
-1.5000021e0 6.6666107e-1 2.5694763e2 2.5694763e2
-1.3333362e0 6.6666107e-1 1.2890407e2 1.2890407e2
-1.1666702e0 6.6666107e-1 5.2921648e1 5.2921648e1
-1.0000043e0 6.6666107e-1 1.511211e1 1.511211e1
-8.333383e-1 6.6666107e-1 3.4383693e0 3.4383693e0
-6.666723e-1 6.6666107e-1 7.7154785e0 7.7154785e0
-5.000063e-1 6.6666107e-1 1.9610141e1 1.9610141e1
-3.333403e-1 6.6666107e-1 3.2640865e1 3.2640865e1
-1.666743e-1 6.6666107e-1 4.2177994e1 4.2177994e1
-8.3e-6 6.6666107e-1 4.544371e1 4.544371e1
1.6665771e-1 6.6666107e-1 4.1512024e1 4.1512024e1
3.3332372e-1 6.6666107e-1 3.1308745e1 3.1308745e1
4.9998972e-1 6.6666107e-1 1.7611505e1 1.7611505e1
6.6665572e-1 6.6666107e-1 5.0497858e0 5.0497858e0
8.3332172e-1 6.6666107e-1 1.04865509e-1 1.04865509e-1
9.9998772e-1 6.6666107e-1 1.1109863e1 1.1109863e1
1.16665372e0 6.6666107e-1 4.8249666e1 4.8249666e1
1.3333197e0 6.6666107e-1 1.235605e2 1.235605e2
1.4999857e0 6.6666107e-1 2.5093312e2 2.5093312e2
1.6666516e0 6.6666107e-1 4.4610481e2 4.4610481e2
1.8333176e0 6.6666107e-1 7.2666945e2 7.2666945e2
1.9999835e0 6.6666107e-1 1.1120702e3 1.1120702e3

-2.0e0 8.3332718e-1 1.0117816e3 1.0117816e3
-1.833334e0 8.3332718e-1 6.4699887e2 6.4699887e2
-1.6666681e0 8.3332718e-1 3.8520285e2 3.8520285e2
-1.5000021e0 8.3332718e-1 2.0694763e2 2.0694763e2
-1.3333362e0 8.3332718e-1 9.4644469e1 9.4644469e1
-1.1666702e0 8.3332718e-1 3.255089e1 3.255089e1
-1.0000043e0 8.3332718e-1 6.7783066e0 6.7783066e0
-8.333383e-1 8.3332718e-1 5.28974e0 5.28974e0
-6.666723e-1 8.3332718e-1 1.7900185e1 1.7900185e1
-5.000063e-1 8.3332718e-1 3.6276355e1 3.6276355e1
-3.333403e-1 8.3332718e-1 5.3936732e1 5.3936732e1
-1.666743e-1 8.3332718e-1 6.6251709e1 6.6251709e1
-8.3e-6 8.3332718e-1 7.0443436e1 7.0443436e1
1.6665771e-1 8.3332718e-1 6.5585922e1 6.5585922e1
3.3332372e-1 8.3332718e-1 5.2604979e1 5.2604979e1
4.9998972e-1 8.3332718e-1 3.4278268e1 3.4278268e1
6.6665572e-1 8.3332718e-1 1.5235217e1 1.5235217e1
8.3332172e-1 8.3332718e-1 1.9571608e0 1.9571608e0
9.9998772e-1 8.3332718e-1 2.7771683e0 2.7771683e0
1.16665372e0 8.3332718e-1 2.7880174e1 2.7880174e1
1.3333197e0 8.3332718e-1 8.9302461e1 8.9302461e1
1.4999857e0 8.3332718e-1 2.0093465e2 2.0093465e2
1.6666516e0 8.3332718e-1 3.7851418e2 3.7851418e2
1.8333176e0 8.3332718e-1 6.3963469e2 6.3963469e2
1.9999835e0 8.3332718e-1 1.0037389e3 1.0037389e3

-2.0e0 9.9999329e-1 9.0900366e2 9.0900366e2
-1.833334e0 9.9999329e-1 5.6551678e2 5.6551678e2
-1.6666681e0 9.9999329e-1 3.2316519e2 3.2316519e2
-1.5000021e0 9.9999329e-1 1.625026e2 1.625026e2
-1.3333362e0 9.9999329e-1 6.5940413e1 6.5940413e1
-1.1666702e0 9.9999329e-1 1.7735643e1 1.7735643e1
-1.0000043e0 9.9999329e-1 4.0000183e0 4.0000183e0
-8.333383e-1 9.9999329e-1 1.26966293e1 1.26966293e1
-6.666723e-1 9.9999329e-1 3.3640404e1 3.3640404e1
-5.000063e-1 9.9999329e-1 5.8498065e1 5.8498065e1
-3.333403e-1 9.9999329e-1 8.0788127e1 8.0788127e1
-1.666743e-1 9.9999329e-1 9.5880936e1 9.5880936e1
-8.3e-6 9.9999329e-1 1.00998672e2 1.00998672e2
1.6665771e-1 9.9999329e-1 9.5215332e1 9.5215332e1
3.3332372e-1 9.9999329e-1 7.945674e1 7.945674e1
4.9998972e-1 9.9999329e-1 5.6500528e1 5.6500528e1
6.6665572e-1 9.9999329e-1 3.0976184e1 3.0976184e1
8.3332172e-1 9.9999329e-1 9.3649763e0 9.3649763e0
9.9998772e-1 9.9999329e-1 3.1482755e-8 3.1482755e-8
1.16665372e0 9.9999329e-1 1.3066194e1 1.3066194e1
1.3333197e0 9.9999329e-1 6.0599931e1 6.0599931e1
1.4999857e0 9.9999329e-1 1.5649129e2 1.5649129e2
1.6666516e0 9.9999329e-1 3.1647835e2 3.1647835e2
1.8333176e0 9.9999329e-1 5.5815459e2 5.5815459e2
1.9999835e0 9.9999329e-1 9.0096333e2 9.0096333e2

-2.0e0 1.1666594e0 8.1178183e2 8.1178183e2
-1.833334e0 1.1666594e0 4.8959103e2 4.8959103e2
-1.6666681e0 1.1666594e0 2.6668356e2 2.6668356e2
-1.5000021e0 1.1666594e0 1.2361359e2 1.2361359e2
-1.3333362e0 1.1666594e0 4.2791869e1 4.2791869e1
-1.1666702e0 1.1666594e0 8.475917e0 8.475917e0
-1.0000043e0 1.1666594e0 6.7772476e0 6.7772476e0
-8.333383e-1 1.1666594e0 2.5659029e1 2.5659029e1
-6.666723e-1 1.1666594e0 5.4936134e1 5.4936134e1
-5.000063e-1 1.1666594e0 8.6275317e1 8.6275317e1
-3.333403e-1 1.1666594e0 1.1319502e2 1.1319502e2
-1.666743e-1 1.1666594e0 1.3106572e2 1.3106572e2
-8.3e-6 1.1666594e0 1.3710948e2 1.3710948e2
1.6665771e-1 1.1666594e0 1.3040012e2 1.3040012e2
3.3332372e-1 1.1666594e0 1.1186397e2 1.1186397e2
4.9998972e-1 1.1666594e0 8.427833e1 8.427833e1
6.6665572e-1 1.1666594e0 5.2272662e1 5.2272662e1
8.3332172e-1 1.1666594e0 2.2328302e1 2.2328302e1
9.9998772e-1 1.1666594e0 2.7783493e0 2.7783493e0
1.16665372e0 1.1666594e0 3.8077463e0 3.8077463e0
1.3333197e0 1.1666594e0 3.7452928e1 3.7452928e1
1.4999857e0 1.1666594e0 1.1760365e2 1.1760365e2
1.6666516e0 1.1666594e0 2.599987e2 2.599987e2
1.8333176e0 1.1666594e0 4.8223082e2 4.8223082e2
1.9999835e0 1.1666594e0 8.0374379e2 8.0374379e2

-2.0e0 1.3333255e0 7.2011542e2 7.2011542e2
-1.833334e0 1.3333255e0 4.192207e2 4.192207e2
-1.6666681e0 1.3333255e0 2.157575e2 2.157575e2
-1.5000021e0 1.3333255e0 9.0280067e1 9.0280067e1
-1.3333362e0 1.3333255e0 2.5198851e1 2.5198851e1
-1.1666702e0 1.3333255e0 4.7717079e0 4.7717079e0
-1.0000043e0 1.3333255e0 1.5110004e1 1.5110004e1
-8.333383e-1 1.3333255e0 4.4176958e1 4.4176958e1
-6.666723e-1 1.3333255e0 8.1787392e1 8.1787392e1
-5.000063e-1 1.3333255e0 1.1960811e2 1.1960811e2
-3.333403e-1 1.3333255e0 1.5115736e2 1.5115736e2
-1.666743e-1 1.3333255e0 1.7180592e2 1.7180592e2
-8.3e-6 1.3333255e0 1.7877559e2 1.7877559e2
1.6665771e-1 1.3333255e0 1.7114078e2 1.7114078e2
3.3332372e-1 1.3333255e0 1.4982692e2 1.4982692e2
4.9998972e-1 1.3333255e0 1.176116e2 1.176116e2
6.6665572e-1 1.3333255e0 7.9124652e1 7.9124652e1
8.3332172e-1 1.3333255e0 4.0847162e1 4.0847162e1
9.9998772e-1 1.3333255e0 1.1112213e1 1.1112213e1
1.16665372e0 1.3333255e0 1.04809692e-1 1.04809692e-1
1.3333197e0 1.3333255e0 1.9861436e1 1.9861436e1
1.4999857e0 1.3333255e0 8.4271652e1 8.4271652e1
1.6666516e0 1.3333255e0 2.0907448e2 2.0907448e2
1.8333176e0 1.3333255e0 4.1186263e2 4.1186263e2
1.9999835e0 1.3333255e0 7.1207967e2 7.1207967e2

-2.0e0 1.4999916e0 6.3400458e2 6.3400458e2
-1.833334e0 1.4999916e0 3.5440594e2 3.5440594e2
-1.6666681e0 1.4999916e0 1.7038641e2 1.7038641e2
-1.5000021e0 1.4999916e0 6.250196e1 6.250196e1
-1.3333362e0 1.4999916e0 1.31613586e1 1.31613586e1
-1.1666702e0 1.4999916e0 6.6230179e0 6.6230179e0
-1.0000043e0 1.4999916e0 2.8998264e1 2.8998264e1
-8.333383e-1 1.4999916e0 6.8250398e1 6.8250398e1
-6.666723e-1 1.4999916e0 1.1419395e2 1.1419395e2
-5.000063e-1 1.4999916e0 1.584962e2 1.584962e2
-3.333403e-1 1.4999916e0 1.9467558e2 1.9467558e2
-1.666743e-1 1.4999916e0 2.1810155e2 2.1810155e2
-8.3e-6 1.4999916e0 2.2599727e2 2.2599727e2
1.6665771e-1 1.4999916e0 2.174367e2 2.174367e2
3.3332372e-1 1.4999916e0 1.9334514e2 1.9334514e2
4.9998972e-1 1.4999916e0 1.565003e2 1.565003e2
6.6665572e-1 1.4999916e0 1.1153217e2 1.1153217e2
8.3332172e-1 1.4999916e0 6.4921533e1 6.4921533e1
9.9998772e-1 1.4999916e0 2.5001602e1 2.5001602e1
1.16665372e0 1.4999916e0 1.9573907e0 1.9573907e0
1.3333197e0 1.4999916e0 7.8254605e0 7.8254605e0
1.4999857e0 1.4999916e0 5.6495056e1 5.6495056e1
1.6666516e0 1.4999916e0 1.6370567e2 1.6370567e2
1.8333176e0 1.4999916e0 3.4704985e2 3.4704985e2
1.9999835e0 1.4999916e0 6.2597096e2 6.2597096e2

-2.0e0 1.6666577e0 5.534484e2 5.534484e2
-1.833334e0 1.6666577e0 2.95146e2 2.95146e2
-1.6666681e0 1.6666577e0 1.3057135e2 1.3057135e2
-1.5000021e0 1.6666577e0 4.0279366e1 4.0279366e1
-1.3333362e0 1.6666577e0 6.6793777e0 6.6793777e0
-1.1666702e0 1.6666577e0 1.40298447e1 1.40298447e1
-1.0000043e0 1.6666577e0 4.844205e1 4.844205e1
-8.333383e-1 1.6666577e0 9.7879366e1 9.7879366e1
-6.666723e-1 1.6666577e0 1.521566e2 1.521566e2
-5.000063e-1 1.6666577e0 2.0294032e2 2.0294032e2
-3.333403e-1 1.6666577e0 2.4374892e2 2.4374892e2
-1.666743e-1 1.6666577e0 2.699532e2 2.699532e2
-8.3e-6 1.6666577e0 2.7877498e2 2.7877498e2
1.6665771e-1 1.6666577e0 2.6928806e2 2.6928806e2
3.3332372e-1 1.6666577e0 2.4241878e2 2.4241878e2
4.9998972e-1 1.6666577e0 2.0094504e2 2.0094504e2
6.6665572e-1 1.6666577e0 1.4949512e2 1.4949512e2
8.3332172e-1 1.6666577e0 9.4551416e1 9.4551416e1
9.9998772e-1 1.6666577e0 4.4446503e1 4.4446503e1
1.16665372e0 1.6666577e0 9.3654901e0 9.3654901e0
1.3333197e0 1.6666577e0 1.3450055e0 1.3450055e0
